Name,Artist,Genre,Subgenre,Energy
Outcast,Ontayd'artist,latin,latin pop,0.771
Van Gogh,Tiacca,latin,latin pop,0.652
CHANGING SHAPES,Bloodshot216,latin,latin pop,0.897
On The Level,Cannaboy,latin,latin pop,0.825
End of the World,ODILLIA,latin,latin pop,0.764
Only You,J. Lewis,latin,latin pop,0.822
Imagine,Aruhtra,latin,latin pop,0.896
Gold.,Mari Louis,latin,latin pop,0.624
Saucey,Eazy2Cool,latin,latin pop,0.663
La Lola,Krazyp,latin,latin pop,0.61
Hell To Pay,Michael Shynes,latin,latin pop,0.35
Living Legend,Cole.45,latin,latin pop,0.74
Costumbre,Marshall Milano,latin,latin pop,0.427
Luna,The Rose Monarch,latin,latin pop,0.505
Sola,Luis Fonsi,latin,latin pop,0.525
Un Año,Sebastian Yatra,latin,latin pop,0.378
Despacito,Luis Fonsi,latin,latin pop,0.797
Créeme,KAROL G,latin,latin pop,0.872
No Hay Nadie Más,Sebastian Yatra,latin,latin pop,0.379
Imposible,Luis Fonsi,latin,latin pop,0.738
Suena El Dembow,Joey Montana,latin,latin pop,0.856
Amigos Con Derechos,Reik,latin,latin pop,0.807
Felices los 4,Maluma,latin,latin pop,0.756
Corazón (feat. Nego do Borel),Maluma,latin,latin pop,0.738
El Préstamo,Maluma,latin,latin pop,0.74
El Amante,Nicky Jam,latin,latin pop,0.691
A Partir De Hoy,David Bisbal,latin,latin pop,0.857
Sin Pijama,Becky G,latin,latin pop,0.745
Mayores,Becky G,latin,latin pop,0.855
Échame La Culpa,Luis Fonsi,latin,latin pop,0.897
Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,latin,latin pop,0.788
Perro Fiel (feat. Nicky Jam),Shakira,latin,latin pop,0.76
Me Niego (feat. Ozuna & Wisin),Reik,latin,latin pop,0.782
Dura,Daddy Yankee,latin,latin pop,0.84
Hey DJ,CNCO,latin,latin pop,0.809
No Me Acuerdo,Thalía,latin,latin pop,0.784
X,Nicky Jam,latin,latin pop,0.773
Calypso,Luis Fonsi,latin,latin pop,0.84
Ride It,Regard,latin,latin pop,0.751
ROXANNE,Arizona Zervas,latin,latin pop,0.601
Life Is Good (feat. Drake),Future,latin,latin pop,0.609
Adore You,Harry Styles,latin,latin pop,0.771
The Box,Roddy Ricch,latin,latin pop,0.586
Say So,Doja Cat,latin,latin pop,0.673
SUGAR,BROCKHAMPTON,latin,latin pop,0.538
Good News,Mac Miller,latin,latin pop,0.32
My Oh My (feat. DaBaby),Camila Cabello,latin,latin pop,0.491
Watermelon Sugar,Harry Styles,latin,latin pop,0.816
Yummy,Justin Bieber,latin,latin pop,0.519
Blinding Lights,The Weeknd,latin,latin pop,0.796
Memories,Maroon 5,latin,latin pop,0.32
Rare,Selena Gomez,latin,latin pop,0.545
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,latin,latin pop,0.491
Don't Start Now,Dua Lipa,latin,latin pop,0.793
Dance Monkey,Tones and I,latin,latin pop,0.588
Diamonds (with Normani),Megan Thee Stallion,latin,latin pop,0.753
Falling,Trevor Daniel,latin,latin pop,0.43
Eleven,Khalid,latin,latin pop,0.396
You should be sad,Halsey,latin,latin pop,0.585
Underdog,Alicia Keys,latin,latin pop,0.722
Up All Night,Khalid,latin,latin pop,0.712
everything i wanted,Billie Eilish,latin,latin pop,0.225
Lose You To Love Me,Selena Gomez,latin,latin pop,0.34
"Alone, Pt. II",Alan Walker,latin,latin pop,0.668
Candy,Doja Cat,latin,latin pop,0.516
Lights Up,Harry Styles,latin,latin pop,0.62
Out Of Your Mind (feat. Swae Lee & Chris Brown),French Montana,latin,latin pop,0.882
Don't Waste My Time (feat. Ella Mai),Usher,latin,latin pop,0.778
HIGHEST IN THE ROOM,Travis Scott,latin,latin pop,0.427
Before You Go,Lewis Capaldi,latin,latin pop,0.575
The Worst In Me,KAYTRANADA,latin,latin pop,0.645
If The World Was Ending (feat. Julia Michaels),JP Saxe,latin,latin pop,0.473
Circles,Post Malone,latin,latin pop,0.762
Yellow Hearts,Ant Saunders,latin,latin pop,0.399
Señorita,Shawn Mendes,latin,latin pop,0.54
Ayy Macarena,Tyga,latin,latin pop,0.63
Someone You Loved,Lewis Capaldi,latin,latin pop,0.405
Make It Right (feat. Lauv),BTS,latin,latin pop,0.685
Call You Mine,The Chainsmokers,latin,latin pop,0.702
hot girl bummer,blackbear,latin,latin pop,0.559
Better,Khalid,latin,latin pop,0.552
Lalala,Y2K,latin,latin pop,0.391
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,latin,latin pop,0.621
Slide Away,Miley Cyrus,latin,latin pop,0.538
Liar,Camila Cabello,latin,latin pop,0.498
Panini,Lil Nas X,latin,latin pop,0.594
Graveyard,Halsey,latin,latin pop,0.583
Outta My Head (with John Mayer),Khalid,latin,latin pop,0.545
SICKO MODE,Travis Scott,latin,latin pop,0.73
Takeaway (feat. Lennon Stella),The Chainsmokers,latin,latin pop,0.505
Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,latin,latin pop,0.395
Talk (feat. Disclosure),Khalid,latin,latin pop,0.4
Look At Her Now,Selena Gomez,latin,latin pop,0.564
No Guidance (feat. Drake),Chris Brown,latin,latin pop,0.454
Happy Now,Kygo,latin,latin pop,0.575
Higher Love,Kygo,latin,latin pop,0.678
July,Noah Cyrus,latin,latin pop,0.186
One Thing Right,Marshmello,latin,latin pop,0.623
Painkiller,Ruel,latin,latin pop,0.414
Closer (feat. Halsey),The Chainsmokers,latin,latin pop,0.524
How Do You Sleep?,Sam Smith,latin,latin pop,0.682
Goodbyes (feat. Young Thug),Post Malone,latin,latin pop,0.653
All the Time,Zara Larsson,latin,latin pop,0.799
Never Go Back,Dennis Lloyd,latin,latin pop,0.653
3 Nights,Dominic Fike,latin,latin pop,0.518
I Don't Care (with Justin Bieber),Ed Sheeran,latin,latin pop,0.675
Electricity (with Dua Lipa),Silk City,latin,latin pop,0.67
Turn Me On (feat. Vula),Riton,latin,latin pop,0.828
Money In The Grave (Drake ft. Rick Ross),Drake,latin,latin pop,0.502
"No New Friends (feat. Sia, Diplo, and Labrinth)",Sia,latin,latin pop,0.703
Only Human,Jonas Brothers,latin,latin pop,0.496
Motivation,Normani,latin,latin pop,0.887
Piece Of Your Heart,MEDUZA,latin,latin pop,0.744
1950,King Princess,latin,latin pop,0.535
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,latin,latin pop,0.479
Beautiful People (feat. Khalid),Ed Sheeran,latin,latin pop,0.648
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,latin,latin pop,0.794
Can We Kiss Forever?,Kina,latin,latin pop,0.128
Right Back,Khalid,latin,latin pop,0.427
EARFQUAKE,"Tyler, The Creator",latin,latin pop,0.498
bad guy (with Justin Bieber),Billie Eilish,latin,latin pop,0.453
"thank u, next",Ariana Grande,latin,latin pop,0.653
The Bones - with Hozier,Maren Morris,latin,latin pop,0.597
Don't Call Me Up,Mabel,latin,latin pop,0.881
This City,Sam Fischer,latin,latin pop,0.377
Just Us (feat. SZA),DJ Khaled,latin,latin pop,0.859
If I Can't Have You,Shawn Mendes,latin,latin pop,0.809
Gold Roses (feat. Drake),Rick Ross,latin,latin pop,0.642
Klavier - Radio Mix,Starjack,latin,latin pop,0.98
Preach,Jaycen A'mour,latin,latin pop,0.934
Beat Like A Drum,Jenil,latin,latin pop,0.995
Feel Alive - Radio Mix,Jenil,latin,latin pop,0.876
A$IAN BOY,Chriilz,latin,latin pop,0.971
The Way We Thought,The Outset,latin,latin pop,0.661
Start Over,Able Faces,latin,latin pop,0.601
Save Me,Djumpers,latin,latin pop,0.863
Get Mad,Tommy Mc,latin,latin pop,0.964
Bad for Me,Catlea,latin,latin pop,0.668
Breathe Away,Catlea,latin,latin pop,0.779
Stay,Roderic H,latin,latin pop,0.367
Responsible,Mama Cleo,latin,latin pop,0.492
Our Time,Tess Posner,latin,latin pop,0.431
Distortion,The Kemist,latin,latin pop,0.825
I'm on Fire,ALESSIA RAISI,latin,latin pop,0.587
Young Minds,Saavan,latin,latin pop,0.676
It's Only Time,Cabela and Schmitt,latin,latin pop,0.575
Play the Fool,Solarrio,latin,latin pop,0.609
No Me Rendiré,Indika,latin,latin pop,0.634
Love is Here to Stay - (Radio Mix),Nice Cut,latin,latin pop,0.652
Worth the Wait,ØZWALD,latin,latin pop,0.844
Harvest Moon - TV Version,Erwin de Ruiter,latin,latin pop,0.821
Spaceship Earth,Burningfields,latin,latin pop,0.378
Estoy Contigo (Pa Dónde Nos Vamos),RYOKER,latin,latin pop,0.8
Joy - Original Mix,Mizbee,latin,latin pop,0.557
You Again,Carly and Martina,latin,latin pop,0.185
Oxygen,Royse,latin,latin pop,0.583
Madness,Royse,latin,latin pop,0.727
If I Loved You,Royse,latin,latin pop,0.829
Circle of Cranes,Julian Kerins,latin,latin pop,0.406
U Know What U Did,Nelson Leeroy,latin,latin pop,0.853
90 BPM,Luke Helmond,latin,latin pop,0.621
What You Say,Cabela and Schmitt,latin,latin pop,0.672
Lifetime,Løyd,latin,latin pop,0.617
Love Find Me,Steve Medea,latin,latin pop,0.84
Heavy Lies The Crown,Royse,latin,latin pop,0.562
Walk,RoSaWay,latin,latin pop,0.62
Lemonade,Alex Zind,latin,latin pop,0.94
Chasing Every Mile,Pat Michaels,latin,latin pop,0.852
I Try,Kenza Blanka,latin,latin pop,0.321
Backpage Pt. 2,Tolento Jones,latin,latin pop,0.547
Another Day,L E O,latin,latin pop,0.658
Epic Days,Eclectic Sound,latin,latin pop,0.715
Community,Cranberry Dolphin,latin,latin pop,0.525
By My Side,Orrin,latin,latin pop,0.366
How Crazy Is That,Derrick Ryan,latin,latin pop,0.326
Mind Games,Chris Espo,latin,latin pop,0.509
Good At It - Radio Edit,Fee Gonzales,latin,latin pop,0.458
Crazy,Betty Moon,latin,latin pop,0.912
Unchained,Sôra,latin,latin pop,0.473
Feeling Right,DJ Eggs,latin,latin pop,0.759
FWB,E Z R A,latin,latin pop,0.603
Unstoppable,Løyd,latin,latin pop,0.641
Echame a Mí la Culpa,Guaraná,latin,latin pop,0.752
Loco por Volverte a Ver,Chili Fernandez,latin,latin pop,0.661
Bailando - Tropi Mix,Jimmy Bad Boy,latin,latin pop,0.885
Te regalo,Carlos Baute,latin,latin pop,0.699
Mi Amor Perdido,Andy Aguilera,latin,latin pop,0.566
Te Quiero de Verdad - Versión Salsa Pop,Jay y el Punto,latin,latin pop,0.813
Lejos De Ti,Gian Marco,latin,latin pop,0.755
Abreme La Puerta,Erika Ender,latin,latin pop,0.917
Sueños,Diego Torres,latin,latin pop,0.8
Arroyito,Fonseca,latin,latin pop,0.892
Bonita,Cabas,latin,latin pop,0.552
Una Vez Mas,Calle Ciega,latin,latin pop,0.679
El Perdón,Nicky Jam,latin,latin pop,0.69
La Gozadera,Gente De Zona,latin,latin pop,0.989
La Bicicleta,Carlos Vives,latin,latin pop,0.944
Me Rehúso,Danny Ocean,latin,latin pop,0.804
Ginza,J Balvin,latin,latin pop,0.809
Limbo,Daddy Yankee,latin,latin pop,0.875
Propuesta Indecente,Romeo Santos,latin,latin pop,0.632
Escápate Conmigo (feat. Ozuna),Wisin,latin,latin pop,0.859
Vivir Mi Vida,Marc Anthony,latin,latin pop,0.877
Bailando - Spanish Version,Enrique Iglesias,latin,latin pop,0.777
Borro Cassette,Maluma,latin,latin pop,0.701
Travesuras,Nicky Jam,latin,latin pop,0.79
Danza Kuduro,Don Omar,latin,latin pop,0.915
Otra vez (feat. J Balvin),Zion & Lennox,latin,latin pop,0.772
Andas En Mi Cabeza,Chino & Nacho,latin,latin pop,0.954
Hasta el Amanecer,Nicky Jam,latin,latin pop,0.608
DUELE EL CORAZON,Enrique Iglesias,latin,latin pop,0.904
6:00 AM,J Balvin,latin,latin pop,0.746
Traicionera,Sebastian Yatra,latin,latin pop,0.679
Sígueme Y Te Sigo,Daddy Yankee,latin,latin pop,0.878
Chantaje (feat. Maluma),Shakira,latin,latin pop,0.773
Darte un Beso,Prince Royce,latin,latin pop,0.711
"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,latin,latin pop,0.829
SUBEME LA RADIO,Enrique Iglesias,latin,latin pop,0.823
Ay Vamos,J Balvin,latin,latin pop,0.711
Vacaciones,Wisin,latin,latin pop,0.911
El Perdedor,Maluma,latin,latin pop,0.73
Me Enamoré,Shakira,latin,latin pop,0.879
Shaky Shaky,Daddy Yankee,latin,latin pop,0.626
Una Lady Como Tú,Manuel Turizo,latin,latin pop,0.477
Traidora,Gente De Zona,latin,latin pop,0.929
La Mordidita,Ricky Martin,latin,latin pop,0.903
Criminal,Natti Natasha,latin,latin pop,0.813
Adrenalina,Wisin,latin,latin pop,0.944
Báilame,Nacho,latin,latin pop,0.869
Te Quiero Pa´Mi,Don Omar,latin,latin pop,0.812
Dile Que Tu Me Quieres,Ozuna,latin,latin pop,0.757
Candy,Plan B,latin,latin pop,0.864
Algo Me Gusta De Ti,Wisin & Yandel,latin,latin pop,0.768
Deja vu,Prince Royce,latin,latin pop,0.801
Una En Un Millón,Alexis y Fido,latin,latin pop,0.699
Atrévete-Te-Te,Calle 13,latin,latin pop,0.878
Zumba,Don Omar,latin,latin pop,0.894
Bailando por Ahi,Juan Magán,latin,latin pop,0.732
Lejos de Aquí,Farruko,latin,latin pop,0.926
Hasta Que Se Seque el Malecón,Jacob Forever,latin,latin pop,0.828
Yo Quiero (Si Tu Te Enamoras),Gente De Zona,latin,latin pop,0.868
Perdido En Tus Ojos,Don Omar,latin,latin pop,0.882
Tú Foto,Ozuna,latin,latin pop,0.565
Madre Tierra (Oye),Chayanne,latin,latin pop,0.954
Noche De Sexo,Wisin & Yandel,latin,latin pop,0.722
Embriágame,Zion & Lennox,latin,latin pop,0.741
More,Zion,latin,latin pop,0.778
Sexy Movimiento,Wisin & Yandel,latin,latin pop,0.757
Rakata,Wisin & Yandel,latin,latin pop,0.786
Me Voy Enamorando,Chino & Nacho,latin,latin pop,0.912
Pegadito Suavecito,Elvis Crespo,latin,latin pop,0.892
Pasarela,Ñejo & Dalmata,latin,latin pop,0.821
La Temperatura,J Alvarez,latin,latin pop,0.919
La Botella,Mach & Daddy,latin,latin pop,0.795
Choca,Plan B,latin,latin pop,0.835
Si ella quisiera,Justin Quiles,latin,latin pop,0.612
Prrrum,Cosculluela,latin,latin pop,0.731
Un Beso,Baby Rasta & Gringo,latin,latin pop,0.699
50 Sombras de Austin,Arcangel,latin,latin pop,0.808
"Cuándo, Cuándo Es?",J-King y Maximan,latin,latin pop,0.745
Quiero Bailar,Ivy Queen,latin,latin pop,0.826
Me Matas,R.K.M & Ken-Y,latin,latin pop,0.744
Pa' Que Retozen,Tego Calderon,latin,latin pop,0.856
Punto y Aparte,Tego Calderon,latin,latin pop,0.767
Quizas,Tony Dize,latin,latin pop,0.657
Down,R.K.M & Ken-Y,latin,latin pop,0.773
Soy Una Gargola,Randy,latin,latin pop,0.616
No Te Veo - Digital Single,Casa De Leones,latin,latin pop,0.873
Loco,Jowell & Randy,latin,latin pop,0.771
Igual Que Ayer,R.K.M & Ken-Y,latin,latin pop,0.735
No Quiere Novio,Ñejo & Dalmata,latin,latin pop,0.799
Na De Na,Angel Y Khriz,latin,latin pop,0.894
Ella Y Yo - Featuring Don Omar,Aventura,latin,latin pop,0.708
Yo Voy (feat. Daddy Yankee),Zion & Lennox,latin,latin pop,0.697
El Telefono,"Héctor ""El Father""",latin,latin pop,0.682
Ahora Es,Wisin & Yandel,latin,latin pop,0.776
Brujeria,El Gran Combo De Puerto Rico,latin,latin pop,0.623
Ojos Chinos,El Gran Combo De Puerto Rico,latin,latin pop,0.645
Me Liberé,El Gran Combo De Puerto Rico,latin,latin pop,0.875
Achilipú,El Gran Combo De Puerto Rico,latin,latin pop,0.684
Está Rico,Marc Anthony,latin,latin pop,0.74
Mala Mía,Maluma,latin,latin pop,0.752
Mala y Peligrosa (feat. Bad Bunny),Víctor Manuelle,latin,latin pop,0.779
Blanco,J Balvin,latin,latin pop,0.706
Oye Pablo,Danna Paola,latin,latin pop,0.65
Boomshakalaka,Dimitri Vegas & Like Mike,latin,latin pop,0.824
Let U Go,Kyngs,latin,latin pop,0.548
Amor A Primera Vista,Los Angeles Azules,latin,latin pop,0.821
Baila Conmigo,Jennifer Lopez,latin,latin pop,0.758
Swing,Emir Pabón,latin,latin pop,0.887
La Roca,Ivy Queen,latin,latin pop,0.761
Pa' Olvidarme De Ella,Piso 21,latin,latin pop,0.542
Swing,Danny Ocean,latin,latin pop,0.616
Bonita,Juanes,latin,latin pop,0.881
Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged,Los Auténticos Decadentes,latin,latin pop,0.639
Contando Lunares (feat. Cruz Cafuné),Don Patricio,latin,latin pop,0.523
Lo Que Tenías Conmigo,María José,latin,latin pop,0.788
Baila Conmigo (feat. Kelly Ruiz),Dayvi,latin,latin pop,0.972
Coqueta,Said P.,latin,latin pop,0.728
Caderas Blancas,Mon Laferte,latin,latin pop,0.834
Eres Tú,Matisse,latin,latin pop,0.486
Él Era Perfecto - En Vivo,María José,latin,latin pop,0.787
Fuentes de Ortiz,Ed Maverick,latin,latin pop,0.159
Cicatrices,Kalimba,latin,latin pop,0.724
Hoy Es Viernes,Chucho Flash,latin,latin pop,0.793
El Destino,Natalia Jiménez,latin,latin pop,0.523
Es por Ti,Emilio,latin,latin pop,0.66
Canción De Mierda,Mon Laferte,latin,latin pop,0.561
Abriré La Puerta,David Bisbal,latin,latin pop,0.523
Te Esperé,Jesse & Joy,latin,latin pop,0.692
Diosa De La Noche,Gloria Trevi,latin,latin pop,0.866
Chilango Blues,Mon Laferte,latin,latin pop,0.472
Nunca Es Suficiente,Los Angeles Azules,latin,latin pop,0.518
Ábranse Perras,Gloria Trevi,latin,latin pop,0.916
La Banda Mas Fiestera,Percance,latin,latin pop,0.862
Hábito de Ti - Radio Single,María José,latin,latin pop,0.841
Dime (feat. Reik),Noel Schajris,latin,latin pop,0.659
Mi Persona Favorita,Alejandro Sanz,latin,latin pop,0.659
"Vuela, Vuela (feat. Mercurio, OV7, JNS, Calo & Litzy) - En Vivo - 90's Pop Tour, Vol. 3",Magneto,latin,latin pop,0.991
Si Aún Te Queda Amor,Dulce López,latin,latin pop,0.737
Te Equivocaste (Primera Fila) - En Vivo,Yuridia,latin,latin pop,0.646
Veneno,Monsieur Periné,latin,latin pop,0.579
Vas A Recordarme,Gloria Trevi,latin,latin pop,0.69
Sería Más Fácil,Carlos Rivera,latin,latin pop,0.523
Si Tú Te Vas,Ximena Sariñana,latin,latin pop,0.725
Ya Te Perdoné,Ventino,latin,latin pop,0.289
El Beso,Mon Laferte,latin,latin pop,0.881
Los Días Que Vendrán,KURT,latin,latin pop,0.719
Cuenta Pendiente,Paty Cantú,latin,latin pop,0.801
Si Decides (Baby),Ventino,latin,latin pop,0.683
Cuando Te Veo,Chucho Rivas,latin,latin pop,0.289
Te Confieso,Camila,latin,latin pop,0.338
Sola,Luis Fonsi,latin,latin pop,0.526
Lo Bailado,Ximena Sariñana,latin,latin pop,0.564
Tú Conmigo,Yahir,latin,latin pop,0.693
MALAMENTE - Cap.1: Augurio,ROSALÍA,latin,latin pop,0.482
Deberías Estar Aquí,Río Roma,latin,latin pop,0.737
Back In The City,Alejandro Sanz,latin,latin pop,0.754
Perdido (feat. Joey Montana),Carlos Baute,latin,latin pop,0.824
Tú y Yo,Motel,latin,latin pop,0.833
Bailar,Leonel García,latin,latin pop,0.292
La Plata (feat. Lalo Ebratt),Juanes,latin,latin pop,0.74
Nunca Es Suficiente,Los Angeles Azules,latin,latin pop,0.506
Dolerá,KURT,latin,latin pop,0.587
Se Supone,Lucah,latin,latin pop,0.335
La solución (feat. Carlos Rivera),Laura Pausini,latin,latin pop,0.466
Amarte y Perderte,Chucho Rivas,latin,latin pop,0.568
Llama,Ana Torroja,latin,latin pop,0.603
Beautiful Mistake,Jorge Blanco,latin,latin pop,0.735
Cobarde,Ximena Sariñana,latin,latin pop,0.44
Yo Soy Su Vida,Gloria Trevi,latin,latin pop,0.72
Quédate,Kany Garcia,latin,latin pop,0.362
Vicio,Roco,latin,latin pop,0.599
La Mentira,Mando,latin,latin pop,0.796
Carnavalera,Bomba Estéreo,latin,latin pop,0.684
Bailando,Maria Daniela Y Su Sonido Lasser,latin,latin pop,0.806
Paisaje Japonés,Mon Laferte,latin,latin pop,0.361
Sólo Amigos,Adexe & Nau,latin,latin pop,0.846
Ojos Noche,Elsa y Elmar,latin,latin pop,0.47
"Culpa, Tengo",Elsa y Elmar,latin,latin pop,0.5
Corazón Enamorado,Juan Luis Guerra 4.40,latin,latin pop,0.488
Parecen Viernes,Marc Anthony,latin,latin pop,0.863
Tú Lo Sabes,PeeWee,latin,latin pop,0.826
Perdido,Carlos Baute,latin,latin pop,0.839
La China Medina,Rubén Blades,latin,latin pop,0.908
Faldita,Leslie Shaw,latin,latin pop,0.789
El Ritmo de Mi Corazón,Gian Marco,latin,latin pop,0.926
Si Me Das Tu Amor,Carlos Vives,latin,latin pop,0.88
Alguien Como Tú,Jósean Log,latin,latin pop,0.685
Duele,Reik,latin,latin pop,0.842
Un Traguito,Lérica,latin,latin pop,0.851
Te Quedaste Solo,Fanny Lu,latin,latin pop,0.738
I Love You More,Juan Luis Guerra 4.40,latin,latin pop,0.914
"Si Te Atreves - Canción Original De La Película ""Los Japón""",Juan Magán,latin,latin pop,0.652
Lo vimos venir (con Alex Ubago),Molina Molina,latin,latin pop,0.635
Medellín - Offer Nissim Madame X In The Sphinx,Madonna,latin,latin pop,0.852
Tan Buena,Gente De Zona,latin,latin pop,0.831
Volver a Verte (feat. Cali y El Dandee),Fonseca,latin,latin pop,0.76
Tu Vida en la Mía,Marc Anthony,latin,latin pop,0.874
La Vida Es Una Sola,Nacho,latin,latin pop,0.84
Como Te Hago Entender,Karibe Orquesta,latin,latin pop,0.813
Te Vi,Piso 21,latin,latin pop,0.777
Bellacoso,Residente,latin,latin pop,0.851
Hasta Viejitos (feat. Carlos Vives),Alejandro Gonzalez,latin,latin pop,0.849
Señorita,Shawn Mendes,latin,latin pop,0.548
Ay Mi Dios,IAmChino,latin,latin pop,0.829
Borinquen Bella (feat. Zion & Lennox),Farruko,latin,latin pop,0.731
Consejo de Amor,TINI,latin,latin pop,0.717
La Cartera,Farruko,latin,latin pop,0.796
Pega Pega,"Tito ""El Bambino""",latin,latin pop,0.845
100 Grados (feat. A.CHAL),Lali,latin,latin pop,0.816
Lo Que Tú y Yo Vivimos (feat. Gente de Zona) - Ao Vivo,Gusttavo Lima,latin,latin pop,0.915
Compañera (Acústico),Nahuel Pennisi,latin,latin pop,0.201
Escapémonos,Profetas,latin,latin pop,0.418
Sayonara,Izone,latin,latin pop,0.846
Las Flores (feat. Los Auténticos Decadentes),Benjamín Amadeo,latin,latin pop,0.763
Ganitas,Rombai,latin,latin pop,0.772
